Model,Make,Model,Vehicle Class,Engine Size,Cylinders,Transmission,Fuel,City rate,Hwy rate,Combined rate,premium_mpg,CO2 Emissions
2021,Maserati,Ghibli S Q4,Mid-size,3,6,AS8,Z,56,37,48,22,469
2021,Maserati,Ghibli Trofeo,Mid-size,3.8,8,AS8,Z,66,45,56,19,557
2021,Maserati,Levante,SUV: Standard,3,6,AS8,Z,57,41,50,21,493
2021,Maserati,Levante S,SUV: Standard,3,6,AS8,Z,57,41,50,21,493
2021,Maserati,Levante GTS,SUV: Standard,3.8,8,AS8,Z,66,45,57,19,558
2021,Maserati,Levante Trofeo,SUV: Standard,3.8,8,AS8,Z,66,45,57,19,558
2021,Maserati,Quattroporte S,Full-size,3,6,AS8,Z,55,37,47,23,466
2021,Maserati,Quattroporte S Q4,Full-size,3,6,AS8,Z,56,37,48,22,469
2021,Maserati,Quattroporte Trofeo,Full-size,3.8,8,AS8,Z,66,45,56,19,557
2021,Mazda,CX-3,Compact,2,4,AS6,X,31,26,29,37,286
2021,Mazda,CX-3 (SIL),Compact,2,4,M6,X,33,26,30,35,298
2021,Mazda,CX-3 4WD,Compact,2,4,AS6,X,33,28,31,35,302
2021,Mazda,CX-30,SUV: Small,2,4,AS6,X,34,27,31,35,302
2021,Mazda,CX-30,SUV: Small,2.5,4,AS6,X,35,27,31,34,310
2021,Mazda,CX-30 4WD,SUV: Small,2,4,AS6,X,36,29,33,33,323
2021,Mazda,CX-30 4WD,SUV: Small,2.5,4,AS6,X,37,29,34,32,333
2021,Mazda,CX-30 Turbo 4WD,SUV: Small,2.5,4,AS6,X,40,30,35,30,352
2021,Mazda,CX-5,SUV: Small,2.5,4,AS6,X,37,30,33,32,330
2021,Mazda,CX-5 (Cylinder Deactivation),SUV: Small,2.5,4,AS6,X,35,29,32,33,322
2021,Mazda,CX-5 4WD,SUV: Small,2.5,4,AS6,X,39,31,35,30,347
2021,Mazda,CX-5 4WD (Cylinder Deactivation),SUV: Small,2.5,4,AS6,X,37,30,34,31,334
2021,Mazda,CX-5 Turbo 4WD,SUV: Small,2.5,4,AS6,X,41,33,37,29,368
2021,Mazda,CX-9 4WD,SUV: Small,2.5,4,AS6,X,44,34,40,27,390
2021,Mazda,Mazda3 4-Door,Compact,2,4,AS6,X,32,25,29,37,285
2021,Mazda,Mazda3 4-Door (SIL),Compact,2,4,M6,X,33,24,29,37,288
2021,Mazda,Mazda3 4-Door,Compact,2.5,4,AS6,X,34,25,30,36,294
2021,Mazda,Mazda3 4-Door 4WD,Compact,2.5,4,AS6,X,35,26,31,34,309
2021,Mazda,Mazda3 4-Door Turbo 4WD,Compact,2.5,4,AS6,X,38,28,33,32,331
2021,Mazda,Mazda3 5-Door,Mid-size,2,4,AS6,X,33,25,29,37,290
2021,Mazda,Mazda3 5-Door (SIL),Mid-size,2,4,M6,X,33,25,30,36,290
2021,Mazda,Mazda3 5-Door,Mid-size,2.5,4,AS6,X,35,26,31,35,304
2021,Mazda,Mazda3 5-Door (SIL),Mid-size,2.5,4,M6,X,36,26,32,34,315
2021,Mazda,Mazda3 5-Door 4WD,Mid-size,2.5,4,AS6,X,36,28,32,33,320
2021,Mazda,Mazda3 5-Door Turbo 4WD,Mid-size,2.5,4,AS6,X,38,28,34,32,334
2021,Mazda,Mazda6,Mid-size,2.5,4,AS6,X,34,25,30,35,299
2021,Mazda,Mazda6 Turbo,Mid-size,2.5,4,AS6,X,38,28,34,32,333
2021,Mazda,MX-5,Two-seater,2,4,AS6,Z,34,25,30,36,298
2021,Mazda,MX-5 (SIL),Two-seater,2,4,M6,Z,34,26,31,35,302
2021,Mercedes-Benz,A 220 4MATIC Sedan,Subcompact,2,4,AM7,Z,36,26,32,34,315
2021,Mercedes-Benz,A 250 4MATIC Hatch,Station wagon: Small,2,4,AM7,Z,36,26,31,34,309
2021,Mercedes-Benz,AMG A 35 4MATIC Sedan,Subcompact,2,4,AM7,Z,40,31,36,30,358
2021,Mercedes-Benz,AMG A 35 4MATIC Hatch,Station wagon: Small,2,4,AM7,Z,40,31,36,30,358
2021,Mercedes-Benz,AMG C 43 4MATIC Sedan,Compact,3,6,A9,Z,51,33,43,25,426
2021,Mercedes-Benz,AMG C 43 4MATIC Cabriolet,Subcompact,3,6,A9,Z,47,33,40,26,402
2021,Mercedes-Benz,AMG C 43 4MATIC Coupe,Subcompact,3,6,A9,Z,47,33,41,26,406
2021,Mercedes-Benz,AMG C 43 4MATIC Wagon,Station wagon: Small,3,6,A9,Z,47,32,40,27,398
2021,Mercedes-Benz,AMG C 63 Sedan,Compact,4,8,A9,Z,51,34,43,25,430
2021,Mercedes-Benz,AMG C 63 S Sedan,Compact,4,8,A9,Z,51,34,43,25,430
2021,Mercedes-Benz,AMG C 63 S Cabriolet,Subcompact,4,8,A9,Z,53,36,45,24,450
2021,Mercedes-Benz,AMG C 63 S Coupe,Subcompact,4,8,A9,Z,52,34,44,24,437
2021,Mercedes-Benz,AMG CLA 35 4MATIC Coupe,Compact,2,4,AM7,Z,40,31,36,30,358
2021,Mercedes-Benz,AMG CLA 45 4MATIC Coupe,Compact,2,4,AM8,Z,45,31,39,27,387
2021,Mercedes-Benz,AMG CLS 53 4MATIC+ Coupe,Compact,3,6,A9,Z,43,34,39,27,387
2021,Mercedes-Benz,AMG E 53 4MATIC+ Sedan,Mid-size,3,6,A9,Z,40,31,36,30,360
2021,Mercedes-Benz,AMG E 53 4MATIC+ Cabriolet,Subcompact,3,6,A9,Z,43,33,39,28,382
2021,Mercedes-Benz,AMG E 53 4MATIC+ Coupe,Subcompact,3,6,A9,Z,42,32,38,28,376
2021,Mercedes-Benz,AMG E 53 4MATIC+ Wagon,Station wagon: Mid-size,3,6,A9,Z,43,33,38,28,381
2021,Mercedes-Benz,AMG E 63 S 4MATIC+ Sedan,Mid-size,4,8,A9,Z,57,38,48,22,482
2021,Mercedes-Benz,AMG E 63 S 4MATIC+ Wagon,Station wagon: Mid-size,4,8,A9,Z,56,39,48,22,480
2021,Mercedes-Benz,AMG G 63 SUV,SUV: Standard,4,8,A9,Z,70,59,65,16,634
2021,Mercedes-Benz,AMG GLA 35 4MATIC SUV,SUV: Small,2,4,AM8,Z,39,31,36,30,350
2021,Mercedes-Benz,AMG GLA 45 4MATIC SUV,SUV: Small,2,4,AM8,Z,44,33,39,27,389
2021,Mercedes-Benz,AMG GLB 35 SUV,SUV: Small,2,4,AM8,Z,42,34,38,28,379
2021,Mercedes-Benz,AMG GLC 43 4MATIC SUV,SUV: Small,3,6,A9,Z,50,36,44,24,435
2021,Mercedes-Benz,AMG GLC 43 4MATIC Coupe,SUV: Small,3,6,A9,Z,51,36,44,24,443
2021,Mercedes-Benz,AMG GLC 63 S 4MATIC+ SUV,SUV: Small,4,8,A9,Z,59,41,51,21,510
2021,Mercedes-Benz,AMG GLC 63 S 4MATIC+ Coupe,SUV: Small,4,8,A9,Z,58,41,50,21,498
2021,Mercedes-Benz,AMG GLE 53 4MATIC+ SUV,SUV: Standard,3,6,A9,Z,50,41,46,23,456
2021,Mercedes-Benz,AMG GLE 53 4MATIC+ Coupe,SUV: Standard,3,6,A9,Z,48,39,44,24,437
2021,Mercedes-Benz,AMG GLE 63 S 4MATIC+ SUV,SUV: Standard,4,8,A9,Z,61,47,55,19,544
2021,Mercedes-Benz,AMG GLE 63 S 4MATIC+ Coupe,SUV: Standard,4,8,A9,Z,62,48,56,19,555
2021,Mercedes-Benz,AMG GLS 63 4MATIC+ SUV,SUV: Standard,4,8,A9,Z,62,49,56,19,555
2021,Mercedes-Benz,AMG GT 53 4MATIC+ Coupe,Compact,3,6,A9,Z,45,36,41,26,408
2021,Mercedes-Benz,AMG GT 63 4MATIC+ Coupe,Compact,4,8,A9,Z,59,44,52,21,515
2021,Mercedes-Benz,AMG GT 63 S 4MATIC+ Coupe,Compact,4,8,A9,Z,57,42,50,21,499
2021,Mercedes-Benz,AMG GT Black Series Coupe,Two-seater,4,8,AM7,Z,59,45,53,20,525
2021,Mercedes-Benz,AMG GT C Coupe,Two-seater,4,8,AM7,Z,60,46,54,20,531
2021,Mercedes-Benz,AMG GT C Roadster,Two-seater,4,8,AM7,Z,60,45,53,20,528
2021,Mercedes-Benz,AMG GT R Coupe,Two-seater,4,8,AM7,Z,62,45,55,20,542
2021,Mercedes-Benz,AMG S 63 4MATIC+ Cabriolet,Subcompact,4,8,A9,Z,62,38,51,21,507
2021,Mercedes-Benz,AMG S 63 4MATIC+ Coupe,Compact,4,8,A9,Z,57,35,47,23,469
2021,Mercedes-Benz,C 300 4MATIC Sedan,Compact,2,4,A9,Z,38,27,33,32,326
2021,Mercedes-Benz,C 300 4MATIC Cabriolet,Subcompact,2,4,A9,Z,41,30,36,30,357
2021,Mercedes-Benz,C 300 4MATIC Coupe,Subcompact,2,4,A9,Z,39,28,34,31,336
2021,Mercedes-Benz,C 300 4MATIC Wagon,Station wagon: Small,2,4,A9,Z,40,28,34,31,342
2021,Mercedes-Benz,CLA 250 4MATIC Coupe,Compact,2,4,AM7,Z,37,27,33,33,322
2021,Mercedes-Benz,CLS 450 4MATIC Coupe,Compact,3,6,A9,Z,40,31,36,30,355
2021,Mercedes-Benz,E 350 4MATIC Sedan,Mid-size,2,4,A9,Z,40,30,36,30,354
2021,Mercedes-Benz,E 450 4MATIC Sedan,Mid-size,3,6,A9,Z,39,30,35,31,347
2021,Mercedes-Benz,E 450 4MATIC Cabriolet,Subcompact,3,6,A9,Z,39,30,35,30,350
2021,Mercedes-Benz,E 450 4MATIC Coupe,Subcompact,3,6,A9,Z,39,30,35,30,349
2021,Mercedes-Benz,E 450 4MATIC All-Terrain Wagon,Station wagon: Mid-size,3,6,A9,Z,40,32,36,29,362
2021,Mercedes-Benz,G 550 SUV,SUV: Standard,4,8,A9,Z,51,47,50,22,491
2021,Mercedes-Benz,GLA 250 4MATIC SUV,SUV: Small,2,4,AM8,Z,37,27,33,32,325
2021,Mercedes-Benz,GLB 250 4MATIC SUV,SUV: Small,2,4,AM8,Z,39,30,35,31,346
2021,Mercedes-Benz,GLC 300 4MATIC SUV,SUV: Small,2,4,A9,Z,43,32,38,28,376
2021,Mercedes-Benz,GLC 300 4MATIC Coupe,SUV: Small,2,4,A9,Z,40,32,36,29,362
2021,Mercedes-Benz,GLE 350 4MATIC SUV,SUV: Standard,2,4,A9,Z,47,34,41,26,406
2021,Mercedes-Benz,GLE 450 4MATIC SUV,SUV: Standard,3,6,A9,Z,43,35,39,27,390
2021,Mercedes-Benz,GLS 450 4MATIC SUV,SUV: Standard,3,6,A9,Z,45,37,42,26,411
2021,Mercedes-Benz,GLS 580 4MATIC SUV,SUV: Standard,4,8,A9,Z,55,42,49,22,488
2021,Mercedes-Benz,Maybach GLS 600 4MATIC SUV,SUV: Standard,4,8,A9,Z,63,47,56,19,554
2021,Mercedes-Benz,Maybach S 580 4MATIC Sedan,Full-size,4,8,A9,Z,59,37,49,22,482
2021,Mercedes-Benz,Metris Cargo Van,Special purpose vehicle,2,4,A9,Z,48,38,44,25,429
2021,Mercedes-Benz,Metris Cargo Van LWB,Special purpose vehicle,2,4,A9,Z,48,38,44,25,429
2021,Mercedes-Benz,Metris Passenger Van,Special purpose vehicle,2,4,A9,Z,50,41,46,23,454
2021,Mercedes-Benz,S 500 4MATIC SWB Sedan,Full-size,3,6,A9,Z,43,30,37,29,368
2021,Mercedes-Benz,S 560 Cabriolet,Subcompact,4,8,A9,Z,55,34,45,24,451
2021,Mercedes-Benz,S 560 4MATIC Coupe,Compact,4,8,A9,Z,55,34,45,24,451
2021,Mercedes-Benz,S 580 4MATIC LWB Sedan,Full-size,4,8,A9,Z,55,36,46,23,456
2021,MINI,Cooper 3 Door,Subcompact,1.5,3,AM7,Z,32,25,28,38,282
2021,MINI,Cooper 3 Door,Subcompact,1.5,3,M6,Z,33,24,29,37,288
2021,MINI,Cooper 5 Door,Subcompact,1.5,3,AM7,Z,32,25,28,38,282
2021,MINI,Cooper 5 Door,Subcompact,1.5,3,M6,Z,33,24,29,37,288
2021,MINI,Cooper Clubman ALL4,Mid-size,1.5,3,AS8,Z,37,26,32,33,317
2021,MINI,Cooper Convertible,Minicompact,1.5,3,AM7,Z,32,25,28,38,282
2021,MINI,Cooper Convertible,Minicompact,1.5,3,M6,Z,33,24,29,37,288
2021,MINI,Cooper Countryman ALL4,Mid-size,1.5,3,AS8,Z,38,28,33,32,330
2021,MINI,Cooper S 3 Door,Subcompact,2,4,AM7,Z,34,25,30,36,294
2021,MINI,Cooper S 3 Door,Subcompact,2,4,M6,Z,39,27,33,32,330
2021,MINI,Cooper S 5 Door,Subcompact,2,4,AM7,Z,34,25,30,36,294
2021,MINI,Cooper S 5 Door,Subcompact,2,4,M6,Z,39,27,33,32,330
2021,MINI,Cooper S Clubman ALL4,Mid-size,2,4,AS8,Z,38,28,34,32,331
2021,MINI,Cooper S Convertible,Minicompact,2,4,AM7,Z,34,26,31,35,306
2021,MINI,Cooper S Convertible,Minicompact,2,4,M6,Z,39,28,34,31,334
2021,MINI,Cooper S Countryman ALL4,Mid-size,2,4,AS8,Z,39,28,34,31,339
2021,MINI,John Cooper Works 3 Door,Subcompact,2,4,AS8,Z,35,26,31,35,304
2021,MINI,John Cooper Works 3 Door,Subcompact,2,4,M6,Z,39,27,33,32,330
2021,MINI,John Cooper Works Clubman ALL4,Mid-size,2,4,AS8,Z,38,29,34,31,336
2021,MINI,John Cooper Works Convertible,Minicompact,2,4,AS8,Z,36,27,31,34,310
2021,MINI,John Cooper Works Countryman ALL4,Mid-size,2,4,AS8,Z,38,30,34,31,336
2021,MINI,John Cooper Works GP,Subcompact,2,4,AS8,Z,37,30,34,32,333
2021,Mitsubishi,Mirage,Compact,1.2,3,AV,X,25,21,23,46,229
2021,Mitsubishi,Mirage,Compact,1.2,3,M5,X,27,22,25,43,242
2021,Mitsubishi,RVR,SUV: Small,2,4,AV6,X,37,30,33,32,330
2021,Mitsubishi,RVR 4WD,SUV: Small,2,4,AV6,X,38,31,35,31,341
2021,Mitsubishi,RVR 4WD,SUV: Small,2.4,4,AV6,X,39,31,36,30,349
2021,Nissan,Altima AWD,Mid-size,2.5,4,AV,X,34,25,30,36,299
2021,Nissan,Altima AWD SR/Platinum,Mid-size,2.5,4,AV,X,35,25,31,35,304
2021,Nissan,Armada 4WD,SUV: Standard,5.6,8,AS7,Z,66,49,58,18,579
2021,Nissan,GT-R,Subcompact,3.8,6,AM6,Z,55,41,48,22,480
2021,Nissan,Kicks,Mid-size,1.6,4,AV,X,29,25,27,39,270
2021,Nissan,Maxima,Mid-size,3.5,6,AV7,Z,44,30,37,29,373
2021,Nissan,Murano,Station wagon: Mid-size,3.5,6,AV7,X,44,31,39,28,384
2021,Nissan,Murano AWD,Station wagon: Mid-size,3.5,6,AV7,X,45,32,39,27,392
2021,Nissan,NV200 Cargo Van,Special purpose vehicle,2,4,AV,X,37,34,36,30,357
2021,Nissan,Qashqai,Station wagon: Small,2,4,AV8,X,33,28,31,35,306
2021,Nissan,Qashqai,Station wagon: Small,2,4,M6,X,37,30,34,31,339
2021,Nissan,Qashqai AWD,Station wagon: Small,2,4,AV8,X,34,29,32,34,315
2021,Nissan,Rogue,SUV: Small,2.5,4,AV8,X,34,26,31,35,302
2021,Nissan,Rogue AWD,SUV: Small,2.5,4,AV8,X,35,27,31,34,312
2021,Nissan,Sentra,Mid-size,2,4,AV,X,30,23,27,40,267
2021,Nissan,Sentra SR,Mid-size,2,4,AV,X,31,23,28,39,274
2021,Nissan,Sentra,Mid-size,2,4,M6,X,35,24,30,35,299
2021,Nissan,Sentra SR,Mid-size,2,4,M6,X,36,25,31,35,304
2021,Nissan,Titan 4WD,Pickup truck: Standard,5.6,8,AS9,Z,58,42,51,21,502
2021,Nissan,Titan 4WD Pro-4X,Pickup truck: Standard,5.6,8,AS9,Z,58,43,51,21,514
2021,Nissan,Versa,Compact,1.6,4,AV,X,28,22,25,42,253
2021,Nissan,Versa,Compact,1.6,4,M5,X,33,25,29,37,290
2021,Porsche,718 Boxster,Two-seater,2,4,AM7,Z,42,33,38,28,373
2021,Porsche,718 Boxster,Two-seater,2,4,M6,Z,44,34,40,27,392
2021,Porsche,718 Boxster GTS 4.0,Two-seater,4,6,AM7,Z,47,37,42,25,416
2021,Porsche,718 Boxster GTS 4.0,Two-seater,4,6,M6,Z,53,38,46,23,454
2021,Porsche,718 Boxster S,Two-seater,2.5,4,AM7,Z,46,35,41,26,408
2021,Porsche,718 Boxster S,Two-seater,2.5,4,M6,Z,47,36,42,25,421
2021,Porsche,718 Boxster T,Two-seater,2,4,AM7,Z,42,33,38,28,378
2021,Porsche,718 Boxster T,Two-seater,2,4,M6,Z,44,34,40,27,392
2021,Porsche,718 Cayman,Two-seater,2,4,AM7,Z,42,33,38,28,373
2021,Porsche,718 Cayman,Two-seater,2,4,M6,Z,44,34,40,27,392
2021,Porsche,718 Cayman GT4,Two-seater,4,6,AM7,Z,49,37,44,24,434
2021,Porsche,718 Cayman GT4,Two-seater,4,6,M6,Z,53,38,46,23,458
2021,Porsche,718 Cayman GTS 4.0,Two-seater,4,6,AM7,Z,47,37,42,25,416
2021,Porsche,718 Cayman GTS 4.0,Two-seater,4,6,M6,Z,53,38,46,23,454
2021,Porsche,718 Cayman S,Two-seater,2.5,4,AM7,Z,46,35,41,26,408
2021,Porsche,718 Cayman S,Two-seater,2.5,4,M6,Z,47,36,42,25,421
2021,Porsche,718 Cayman T,Two-seater,2,4,AM7,Z,42,33,38,28,378
2021,Porsche,718 Cayman T,Two-seater,2,4,M6,Z,44,34,40,27,392
2021,Porsche,718 Spyder,Two-seater,4,6,AM7,Z,49,37,44,24,434
2021,Porsche,718 Spyder,Two-seater,4,6,M6,Z,53,38,46,23,458
2021,Porsche,911 Carrera,Minicompact,3,6,AM8,Z,50,37,44,24,440
2021,Porsche,911 Carrera Cabriolet,Minicompact,3,6,AM8,Z,50,37,44,24,440
2021,Porsche,911 Carrera S,Minicompact,3,6,AM8,Z,49,39,44,24,438
2021,Porsche,911 Carrera S,Minicompact,3,6,M7,Z,48,36,43,25,422
2021,Porsche,911 Carrera S Cabriolet,Minicompact,3,6,AM8,Z,49,39,44,24,437
2021,Porsche,911 Carrera S Cabriolet,Minicompact,3,6,M7,Z,52,36,45,24,440
2021,Porsche,911 Carrera 4,Minicompact,3,6,AM8,Z,50,37,44,24,440
2021,Porsche,911 Carrera 4 Cabriolet,Minicompact,3,6,AM8,Z,50,37,44,24,440
2021,Porsche,911 Carrera 4S,Minicompact,3,6,AM8,Z,49,39,45,24,440
2021,Porsche,911 Carrera 4S,Minicompact,3,6,M7,Z,52,35,45,24,440
2021,Porsche,911 Carrera 4S Cabriolet,Minicompact,3,6,AM8,Z,48,39,44,24,437
2021,Porsche,911 Carrera 4S Cabriolet,Minicompact,3,6,M7,Z,52,37,45,24,450
2021,Porsche,911 Targa 4,Minicompact,3,6,AM8,Z,50,37,44,24,440
2021,Porsche,911 Targa 4S,Minicompact,3,6,AM8,Z,50,39,45,24,438
2021,Porsche,911 Targa 4S,Minicompact,3,6,M7,Z,52,37,45,24,445
2021,Porsche,911 Turbo,Minicompact,3.7,6,AM8,Z,58,45,52,21,514
2021,Porsche,911 Turbo Cabriolet,Minicompact,3.7,6,AM8,Z,59,45,53,20,518
2021,Porsche,911 Turbo S,Minicompact,3.7,6,AM8,Z,58,45,52,21,514
2021,Porsche,911 Turbo S Cabriolet,Minicompact,3.7,6,AM8,Z,61,45,53,20,525
2021,Porsche,Cayenne,SUV: Standard,3,6,AS8,Z,47,39,44,25,430
2021,Porsche,Cayenne Coupe,SUV: Standard,3,6,AS8,Z,48,39,44,24,434
2021,Porsche,Cayenne GTS,SUV: Standard,4,8,AS8,Z,60,47,54,20,530
2021,Porsche,Cayenne GTS Coupe,SUV: Standard,4,8,AS8,Z,58,47,53,20,522
2021,Porsche,Cayenne S,SUV: Standard,2.9,6,AS8,Z,50,40,45,24,445
2021,Porsche,Cayenne S Coupe,SUV: Standard,2.9,6,AS8,Z,51,41,47,23,458
2021,Porsche,Cayenne Turbo,SUV: Standard,4,8,AS8,Z,59,47,53,20,526
2021,Porsche,Cayenne Turbo Coupe,SUV: Standard,4,8,AS8,Z,60,46,54,20,531
2021,Porsche,Macan,SUV: Small,2,4,AM7,Z,46,39,43,25,422
2021,Porsche,Macan GTS,SUV: Small,2.9,6,AM7,Z,51,40,46,23,456
2021,Porsche,Macan S,SUV: Small,3,6,AM7,Z,50,36,44,25,438
2021,Porsche,Macan Turbo,SUV: Small,2.9,6,AM7,Z,51,42,47,23,469
2021,Porsche,Panamera,Full-size,2.9,6,AM8,Z,50,37,44,24,438
2021,Porsche,Panamera 4,Full-size,2.9,6,AM8,Z,48,37,44,25,438
2021,Porsche,Panamera 4 Executive,Full-size,2.9,6,AM8,Z,52,39,46,23,462
2021,Porsche,Panamera 4 ST,Full-size,2.9,6,AM8,Z,48,39,44,24,438
2021,Porsche,Panamera 4S,Full-size,2.9,6,AM8,Z,48,37,43,25,442
2021,Porsche,Panamera 4S Executive,Full-size,2.9,6,AM8,Z,52,39,46,23,467
2021,Porsche,Panamera 4S ST,Full-size,2.9,6,AM8,Z,52,39,46,23,467
2021,Porsche,Panamera GTS,Full-size,4,8,AM8,Z,59,42,52,21,517
2021,Porsche,Panamera GTS ST,Full-size,4,8,AM8,Z,59,45,53,20,517
2021,Porsche,Panamera Turbo S,Full-size,4,8,AM8,Z,58,42,51,21,522
2021,Porsche,Panamera Turbo S Executive,Full-size,4,8,AM8,Z,58,42,51,21,522
2021,Porsche,Panamera Turbo S ST,Full-size,4,8,AM8,Z,58,42,51,21,522
2021,Ram,1500 EcoDiesel,Pickup truck: Standard,3,6,A8,D,40,28,34,31,389
2021,Ram,1500 HFE EcoDiesel,Pickup truck: Standard,3,6,A8,D,39,27,34,32,381
2021,Ram,1500 eTorque,Pickup truck: Standard,3.6,6,A8,X,45,36,41,26,405
2021,Ram,1500 HFE eTorque,Pickup truck: Standard,3.6,6,A8,X,44,34,39,27,392
2021,Ram,1500,Pickup truck: Standard,5.7,8,A8,X,61,40,51,21,512
2021,Ram,1500 eTorque,Pickup truck: Standard,5.7,8,A8,X,53,39,47,23,464
2021,Ram,1500 4X4 EcoDiesel,Pickup truck: Standard,3,6,A8,D,42,30,37,29,416
2021,Ram,1500 4X4 eTorque,Pickup truck: Standard,3.6,6,A8,X,46,37,42,26,414
2021,Ram,1500 4X4,Pickup truck: Standard,5.7,8,A8,X,61,42,52,20,520
2021,Ram,1500 4X4 eTorque,Pickup truck: Standard,5.7,8,A8,X,53,40,47,23,470
2021,Ram,1500 4X4 TRX,Pickup truck: Standard,6.2,8,A8,Z,85,62,75,14,744
2021,Ram,1500 Classic,Pickup truck: Standard,3.6,6,A8,X,53,36,45,24,448
2021,Ram,1500 Classic,Pickup truck: Standard,5.7,8,A8,X,59,42,51,21,510
2021,Ram,1500 Classic 4X4,Pickup truck: Standard,3.6,6,A8,X,55,39,48,22,470
2021,Ram,1500 Classic 4X4,Pickup truck: Standard,5.7,8,A8,X,61,44,53,20,528
2021,Ram,ProMaster City,Special purpose vehicle,2.4,4,A9,X,42,31,37,29,371
2021,Rolls-Royce,Cullinan,Station wagon: Mid-size,6.7,12,AS8,Z,76,46,62,17,618
2021,Rolls-Royce,Cullinan Black Badge,Station wagon: Mid-size,6.7,12,AS8,Z,76,46,62,17,618
2021,Rolls-Royce,Dawn,Compact,6.6,12,AS8,Z,78,51,66,16,653
2021,Rolls-Royce,Dawn Black Badge,Compact,6.6,12,AS8,Z,78,51,66,16,653
2021,Rolls-Royce,Ghost,Full-size,6.7,12,AS8,Z,75,48,63,17,619
2021,Rolls-Royce,Ghost EWB,Full-size,6.7,12,AS8,Z,75,48,63,17,619
2021,Rolls-Royce,Phantom,Full-size,6.7,12,AS8,Z,76,45,62,17,611
2021,Rolls-Royce,Phantom EWB,Full-size,6.7,12,AS8,Z,76,45,62,17,611
2021,Rolls-Royce,Wraith,Mid-size,6.6,12,AS8,Z,74,48,62,17,619
2021,Rolls-Royce,Wraith Black Badge,Mid-size,6.6,12,AS8,Z,74,48,62,17,619
2021,Subaru,Ascent AWD,SUV: Standard,2.4,4,AV8,X,44,34,39,27,390
2021,Subaru,Crosstrek AWD,SUV: Small,2,4,AV8,X,32,26,30,36,296
2021,Subaru,Crosstrek AWD,SUV: Small,2,4,M6,X,40,31,36,30,352
2021,Subaru,Crosstrek AWD,SUV: Small,2.5,4,AV8,X,33,26,30,35,301
2021,Subaru,Forester AWD,SUV: Small,2.5,4,AV7,X,34,27,31,34,307
2021,Subaru,Impreza 4-Door AWD,Mid-size,2,4,AV7,X,31,24,28,38,278
2021,Subaru,Impreza 4-Door AWD,Mid-size,2,4,M5,X,38,29,34,31,336
2021,Subaru,Impreza 5-Door AWD,Station wagon: Small,2,4,AV7,X,32,25,29,37,285
2021,Subaru,Impreza 5-Door AWD,Station wagon: Small,2,4,M5,X,38,29,34,31,338
2021,Subaru,Legacy AWD,Full-size,2.4,4,AV8,X,37,28,33,32,328
2021,Subaru,Legacy AWD,Full-size,2.5,4,AV8,X,34,25,30,36,294
2021,Subaru,Outback AWD,SUV: Small,2.4,4,AV8,X,38,30,34,31,341
2021,Subaru,Outback AWD,SUV: Small,2.5,4,AV8,X,34,27,31,34,307
2021,Subaru,WRX AWD,Compact,2,4,AV8,Z,49,37,44,25,430
2021,Subaru,WRX AWD,Compact,2,4,M6,Z,44,33,39,27,389
2021,Subaru,WRX STI AWD,Compact,2.5,4,M6,Z,55,41,48,22,482
2021,Toyota,4Runner 4WD,SUV: Standard,4,6,AS5,X,56,47,52,20,514
2021,Toyota,4Runner 4WD (Part-Time 4WD),SUV: Standard,4,6,AS5,X,56,47,52,20,514
2021,Toyota,Avalon,Mid-size,3.5,6,AS8,X,41,29,36,30,354
2021,Toyota,Avalon AWD,Mid-size,2.5,4,AS8,X,36,26,32,34,315
2021,Toyota,C-HR,Compact,2,4,AS7,X,33,28,31,34,302
2021,Toyota,Camry LE/SE,Mid-size,2.5,4,AS8,X,32,23,28,38,277
2021,Toyota,Camry XLE/XSE,Mid-size,2.5,4,AS8,X,33,24,29,37,283
2021,Toyota,Camry,Mid-size,3.5,6,AS8,X,40,27,34,31,336
2021,Toyota,Camry XSE,Mid-size,3.5,6,AS8,X,40,28,35,31,344
2021,Toyota,Camry TRD,Mid-size,3.5,6,AS8,X,41,29,36,30,352
2021,Toyota,Camry AWD LE/SE,Mid-size,2.5,4,AS8,X,35,26,31,34,304
2021,Toyota,Camry AWD XLE/XSE,Mid-size,2.5,4,AS8,X,36,26,32,34,315
2021,Toyota,Camry Hybrid LE,Mid-size,2.5,4,AV,X,19,18,19,58,181
2021,Toyota,Camry Hybrid SE/XLE/XSE,Mid-size,2.5,4,AV,X,20,19,19,55,194
2021,Toyota,Corolla,Compact,1.8,4,AV,X,30,23,27,40,264
2021,Toyota,Corolla XLE,Compact,1.8,4,AV,X,31,24,28,39,272
2021,Toyota,Corolla,Compact,1.8,4,M6,X,30,23,27,40,264
2021,Toyota,Corolla,Compact,2,4,AV10,X,29,22,26,42,254
2021,Toyota,Corolla XSE,Compact,2,4,AV10,X,29,23,26,40,262
2021,Toyota,Corolla,Compact,2,4,M6,X,31,25,28,38,277
2021,Toyota,Corolla Apex Edition,Compact,2,4,AV10,X,29,23,26,40,262
2021,Toyota,Corolla Apex Edition,Compact,2,4,M6,X,32,25,28,38,285
2021,Toyota,Corolla Hatchback,Compact,2,4,AV10,X,28,22,25,42,253
2021,Toyota,Corolla Hatchback,Compact,2,4,M6,X,32,25,29,37,286
2021,Toyota,Corolla Hybrid,Compact,1.8,4,AV,X,17,17,17,63,170
